HOY;DOY;Month;Day;Hour;DataLoad
7595;317;11;13;11;680
7596;317;11;13;12;670
7597;317;11;13;13;680
7598;317;11;13;14;650
7599;317;11;13;15;660
7600;317;11;13;16;650
7601;317;11;13;17;730
7602;317;11;13;18;730
7603;317;11;13;19;710
7604;317;11;13;20;700
7605;317;11;13;21;690
7606;317;11;13;22;690
7607;317;11;13;23;620
7608;317;11;13;24;590
7609;318;11;14;1;500
7610;318;11;14;2;490
7611;318;11;14;3;490
7612;318;11;14;4;490
7613;318;11;14;5;500
7614;318;11;14;6;520
7615;318;11;14;7;620
7616;318;11;14;8;650
7617;318;11;14;9;670
7618;318;11;14;10;630
7619;318;11;14;11;680
7620;318;11;14;12;670
7621;318;11;14;13;680
7622;318;11;14;14;650
7623;318;11;14;15;660
7624;318;11;14;16;650
7625;318;11;14;17;730
7626;318;11;14;18;730
7627;318;11;14;19;710
7628;318;11;14;20;700
7629;318;11;14;21;690
7630;318;11;14;22;690
7631;318;11;14;23;620
7632;318;11;14;24;590
7633;319;11;15;1;500
7634;319;11;15;2;490
7635;319;11;15;3;490
7636;319;11;15;4;490
7637;319;11;15;5;500
7638;319;11;15;6;520
7639;319;11;15;7;620
7640;319;11;15;8;650
7641;319;11;15;9;670
7642;319;11;15;10;630
7643;319;11;15;11;680
7644;319;11;15;12;670
7645;319;11;15;13;680
7646;319;11;15;14;650
7647;319;11;15;15;660
7648;319;11;15;16;650
7649;319;11;15;17;730
7650;319;11;15;18;730
7651;319;11;15;19;710
7652;319;11;15;20;700
7653;319;11;15;21;690
7654;319;11;15;22;690
7655;319;11;15;23;620
7656;319;11;15;24;590
7657;320;11;16;1;500
7658;320;11;16;2;490
7659;320;11;16;3;490
7660;320;11;16;4;490
7661;320;11;16;5;500
7662;320;11;16;6;520
7663;320;11;16;7;620
7664;320;11;16;8;650
7665;320;11;16;9;670
7666;320;11;16;10;630
7667;320;11;16;11;680
7668;320;11;16;12;670
7669;320;11;16;13;680
7670;320;11;16;14;650
7671;320;11;16;15;660
7672;320;11;16;16;650
7673;320;11;16;17;730
7674;320;11;16;18;730
7675;320;11;16;19;710
7676;320;11;16;20;700
7677;320;11;16;21;690
7678;320;11;16;22;690
7679;320;11;16;23;620
7680;320;11;16;24;590
7681;321;11;17;1;500
7682;321;11;17;2;490
7683;321;11;17;3;490
7684;321;11;17;4;490
7685;321;11;17;5;500
7686;321;11;17;6;520
7687;321;11;17;7;620
7688;321;11;17;8;650
7689;321;11;17;9;670
7690;321;11;17;10;630
7691;321;11;17;11;680
7692;321;11;17;12;670
7693;321;11;17;13;680
7694;321;11;17;14;650
7695;321;11;17;15;660
7696;321;11;17;16;650
7697;321;11;17;17;730
7698;321;11;17;18;730
7699;321;11;17;19;710
7700;321;11;17;20;700
7701;321;11;17;21;690
7702;321;11;17;22;690
7703;321;11;17;23;620
7704;321;11;17;24;590
7705;322;11;18;1;500
7706;322;11;18;2;490
7707;322;11;18;3;490
7708;322;11;18;4;490
7709;322;11;18;5;500
7710;322;11;18;6;520
7711;322;11;18;7;620
7712;322;11;18;8;650
7713;322;11;18;9;670
7714;322;11;18;10;630
7715;322;11;18;11;680
7716;322;11;18;12;670
7717;322;11;18;13;680
7718;322;11;18;14;650
7719;322;11;18;15;660
7720;322;11;18;16;650
7721;322;11;18;17;730
7722;322;11;18;18;730
7723;322;11;18;19;710
7724;322;11;18;20;700
7725;322;11;18;21;690
7726;322;11;18;22;690
7727;322;11;18;23;620
7728;322;11;18;24;590
7729;323;11;19;1;500
7730;323;11;19;2;490
7731;323;11;19;3;490
7732;323;11;19;4;490
7733;323;11;19;5;500
7734;323;11;19;6;520
7735;323;11;19;7;620
7736;323;11;19;8;650
7737;323;11;19;9;670
7738;323;11;19;10;630
7739;323;11;19;11;680
7740;323;11;19;12;670
7741;323;11;19;13;680
7742;323;11;19;14;650
7743;323;11;19;15;660
7744;323;11;19;16;650
7745;323;11;19;17;730
7746;323;11;19;18;730
7747;323;11;19;19;710
7748;323;11;19;20;700
7749;323;11;19;21;690
7750;323;11;19;22;690
7751;323;11;19;23;620
7752;323;11;19;24;590
7753;324;11;20;1;500
7754;324;11;20;2;490
7755;324;11;20;3;490
7756;324;11;20;4;490
7757;324;11;20;5;500
7758;324;11;20;6;520
7759;324;11;20;7;620
7760;324;11;20;8;650
7761;324;11;20;9;670
7762;324;11;20;10;630
7763;324;11;20;11;680
7764;324;11;20;12;670
7765;324;11;20;13;680
7766;324;11;20;14;650
7767;324;11;20;15;660
7768;324;11;20;16;650
7769;324;11;20;17;730
7770;324;11;20;18;730
7771;324;11;20;19;710
7772;324;11;20;20;700
7773;324;11;20;21;690
7774;324;11;20;22;690
7775;324;11;20;23;620
7776;324;11;20;24;590
7777;325;11;21;1;500
7778;325;11;21;2;490
7779;325;11;21;3;490
7780;325;11;21;4;490
7781;325;11;21;5;500
7782;325;11;21;6;520
7783;325;11;21;7;620
7784;325;11;21;8;650
7785;325;11;21;9;670
7786;325;11;21;10;630
7787;325;11;21;11;680
7788;325;11;21;12;670
7789;325;11;21;13;680
7790;325;11;21;14;650
7791;325;11;21;15;660
7792;325;11;21;16;650
7793;325;11;21;17;730
7794;325;11;21;18;730
7795;325;11;21;19;710
7796;325;11;21;20;700
7797;325;11;21;21;690
7798;325;11;21;22;690
7799;325;11;21;23;620
7800;325;11;21;24;590
7801;326;11;22;1;500
7802;326;11;22;2;490
7803;326;11;22;3;490
7804;326;11;22;4;490
7805;326;11;22;5;500
7806;326;11;22;6;520
7807;326;11;22;7;620
7808;326;11;22;8;650
7809;326;11;22;9;670
7810;326;11;22;10;630
7811;326;11;22;11;680
7812;326;11;22;12;670
7813;326;11;22;13;680
7814;326;11;22;14;650
7815;326;11;22;15;660
7816;326;11;22;16;650
7817;326;11;22;17;730
7818;326;11;22;18;730
7819;326;11;22;19;710
7820;326;11;22;20;700
7821;326;11;22;21;690
7822;326;11;22;22;690
7823;326;11;22;23;620
7824;326;11;22;24;590
7825;327;11;23;1;500
7826;327;11;23;2;490
7827;327;11;23;3;490
7828;327;11;23;4;490
7829;327;11;23;5;500
7830;327;11;23;6;520
7831;327;11;23;7;620
7832;327;11;23;8;650
7833;327;11;23;9;670
7834;327;11;23;10;630
7835;327;11;23;11;680
7836;327;11;23;12;670
7837;327;11;23;13;680
7838;327;11;23;14;650
7839;327;11;23;15;660
7840;327;11;23;16;650
7841;327;11;23;17;730
7842;327;11;23;18;730
7843;327;11;23;19;710
7844;327;11;23;20;700
7845;327;11;23;21;690
7846;327;11;23;22;690
7847;327;11;23;23;620
7848;327;11;23;24;590
7849;328;11;24;1;500
7850;328;11;24;2;490
7851;328;11;24;3;490
7852;328;11;24;4;490
7853;328;11;24;5;500
7854;328;11;24;6;520
7855;328;11;24;7;620
7856;328;11;24;8;650
7857;328;11;24;9;670
7858;328;11;24;10;630
7859;328;11;24;11;680
7860;328;11;24;12;670
7861;328;11;24;13;680
7862;328;11;24;14;650
7863;328;11;24;15;660
7864;328;11;24;16;650
7865;328;11;24;17;730
7866;328;11;24;18;730
7867;328;11;24;19;710
7868;328;11;24;20;700
7869;328;11;24;21;690
7870;328;11;24;22;690
7871;328;11;24;23;620
7872;328;11;24;24;590
7873;329;11;25;1;500
7874;329;11;25;2;490
7875;329;11;25;3;490
7876;329;11;25;4;490
7877;329;11;25;5;500
7878;329;11;25;6;520
7879;329;11;25;7;620
7880;329;11;25;8;650
7881;329;11;25;9;670
7882;329;11;25;10;630
7883;329;11;25;11;680
7884;329;11;25;12;670
7885;329;11;25;13;680
7886;329;11;25;14;650
7887;329;11;25;15;660
7888;329;11;25;16;650
7889;329;11;25;17;730
7890;329;11;25;18;730
7891;329;11;25;19;710
7892;329;11;25;20;700
7893;329;11;25;21;690
7894;329;11;25;22;690
7895;329;11;25;23;620
7896;329;11;25;24;590
7897;330;11;26;1;500
7898;330;11;26;2;490
7899;330;11;26;3;490
7900;330;11;26;4;490
7901;330;11;26;5;500
7902;330;11;26;6;520
7903;330;11;26;7;620
7904;330;11;26;8;650
7905;330;11;26;9;670
7906;330;11;26;10;630
7907;330;11;26;11;680
7908;330;11;26;12;670
7909;330;11;26;13;680
7910;330;11;26;14;650
7911;330;11;26;15;660
7912;330;11;26;16;650
7913;330;11;26;17;730
7914;330;11;26;18;730
7915;330;11;26;19;710
7916;330;11;26;20;700
7917;330;11;26;21;690
7918;330;11;26;22;690
7919;330;11;26;23;620
7920;330;11;26;24;590
7921;331;11;27;1;500
7922;331;11;27;2;490
7923;331;11;27;3;490
7924;331;11;27;4;490
7925;331;11;27;5;500
7926;331;11;27;6;520
7927;331;11;27;7;620
7928;331;11;27;8;650
7929;331;11;27;9;670
7930;331;11;27;10;630
7931;331;11;27;11;680
7932;331;11;27;12;670
7933;331;11;27;13;680
7934;331;11;27;14;650
7935;331;11;27;15;660
7936;331;11;27;16;650
7937;331;11;27;17;730
7938;331;11;27;18;730
7939;331;11;27;19;710
7940;331;11;27;20;700
7941;331;11;27;21;690
7942;331;11;27;22;690
7943;331;11;27;23;620
7944;331;11;27;24;590
7945;332;11;28;1;500
7946;332;11;28;2;490
7947;332;11;28;3;490
7948;332;11;28;4;490
7949;332;11;28;5;500
7950;332;11;28;6;520
7951;332;11;28;7;620
7952;332;11;28;8;650
7953;332;11;28;9;670
7954;332;11;28;10;630
7955;332;11;28;11;680
7956;332;11;28;12;670
7957;332;11;28;13;680
7958;332;11;28;14;650
7959;332;11;28;15;660
7960;332;11;28;16;650
7961;332;11;28;17;730
7962;332;11;28;18;730
7963;332;11;28;19;710
7964;332;11;28;20;700
7965;332;11;28;21;690
7966;332;11;28;22;690
7967;332;11;28;23;620
7968;332;11;28;24;590
7969;333;11;29;1;500
7970;333;11;29;2;490
7971;333;11;29;3;490
7972;333;11;29;4;490
7973;333;11;29;5;500
7974;333;11;29;6;520
7975;333;11;29;7;620
7976;333;11;29;8;650
7977;333;11;29;9;670
7978;333;11;29;10;630
7979;333;11;29;11;680
7980;333;11;29;12;670
7981;333;11;29;13;680
7982;333;11;29;14;650
7983;333;11;29;15;660
7984;333;11;29;16;650
7985;333;11;29;17;730
7986;333;11;29;18;730
7987;333;11;29;19;710
7988;333;11;29;20;700
7989;333;11;29;21;690
7990;333;11;29;22;690
7991;333;11;29;23;620
7992;333;11;29;24;590
7993;334;11;30;1;500
7994;334;11;30;2;490
7995;334;11;30;3;490
7996;334;11;30;4;490
7997;334;11;30;5;500
7998;334;11;30;6;520
7999;334;11;30;7;620
8000;334;11;30;8;650
8001;334;11;30;9;670
8002;334;11;30;10;630
8003;334;11;30;11;680
8004;334;11;30;12;670
8005;334;11;30;13;680
8006;334;11;30;14;650
8007;334;11;30;15;660
8008;334;11;30;16;650
8009;334;11;30;17;730
8010;334;11;30;18;730
8011;334;11;30;19;710
8012;334;11;30;20;700
8013;334;11;30;21;690
8014;334;11;30;22;690
8015;334;11;30;23;620
8016;334;11;30;24;590
8017;335;12;1;1;550
8018;335;12;1;2;550
8019;335;12;1;3;550
8020;335;12;1;4;550
8021;335;12;1;5;570
8022;335;12;1;6;580
8023;335;12;1;7;600
8024;335;12;1;8;640
8025;335;12;1;9;720
8026;335;12;1;10;720
8027;335;12;1;11;740
8028;335;12;1;12;720
8029;335;12;1;13;720
8030;335;12;1;14;700
8031;335;12;1;15;730
8032;335;12;1;16;730
8033;335;12;1;17;730
8034;335;12;1;18;720
8035;335;12;1;19;740
8036;335;12;1;20;760
8037;335;12;1;21;710
8038;335;12;1;22;690
8039;335;12;1;23;650
8040;335;12;1;24;590
8041;336;12;2;1;550
8042;336;12;2;2;550
8043;336;12;2;3;550
8044;336;12;2;4;550
8045;336;12;2;5;570
8046;336;12;2;6;580
8047;336;12;2;7;600
8048;336;12;2;8;640
8049;336;12;2;9;720
8050;336;12;2;10;720
8051;336;12;2;11;740
8052;336;12;2;12;720
8053;336;12;2;13;720
8054;336;12;2;14;700
8055;336;12;2;15;730
8056;336;12;2;16;730
8057;336;12;2;17;730
8058;336;12;2;18;720
8059;336;12;2;19;740
8060;336;12;2;20;760
8061;336;12;2;21;710
8062;336;12;2;22;690
8063;336;12;2;23;650
8064;336;12;2;24;590
8065;337;12;3;1;550
8066;337;12;3;2;550
8067;337;12;3;3;550
8068;337;12;3;4;550
8069;337;12;3;5;570
8070;337;12;3;6;580
8071;337;12;3;7;600
8072;337;12;3;8;640
8073;337;12;3;9;720
8074;337;12;3;10;720
8075;337;12;3;11;740
8076;337;12;3;12;720
8077;337;12;3;13;720
8078;337;12;3;14;700
8079;337;12;3;15;730
8080;337;12;3;16;730
8081;337;12;3;17;730
8082;337;12;3;18;720
8083;337;12;3;19;740
8084;337;12;3;20;760
8085;337;12;3;21;710
8086;337;12;3;22;690
8087;337;12;3;23;650
8088;337;12;3;24;590
8089;338;12;4;1;550
8090;338;12;4;2;550
8091;338;12;4;3;550
8092;338;12;4;4;550
8093;338;12;4;5;570
8094;338;12;4;6;580
8095;338;12;4;7;600
8096;338;12;4;8;640
8097;338;12;4;9;720
8098;338;12;4;10;720
8099;338;12;4;11;740
8100;338;12;4;12;720
8101;338;12;4;13;720
8102;338;12;4;14;700
8103;338;12;4;15;730
8104;338;12;4;16;730
8105;338;12;4;17;730
8106;338;12;4;18;720
8107;338;12;4;19;740
8108;338;12;4;20;760
8109;338;12;4;21;710
8110;338;12;4;22;690
8111;338;12;4;23;650
8112;338;12;4;24;590
8113;339;12;5;1;550
8114;339;12;5;2;550
8115;339;12;5;3;550
8116;339;12;5;4;550
8117;339;12;5;5;570
8118;339;12;5;6;580
8119;339;12;5;7;600
8120;339;12;5;8;640
8121;339;12;5;9;720
8122;339;12;5;10;720
8123;339;12;5;11;740
8124;339;12;5;12;720
8125;339;12;5;13;720
8126;339;12;5;14;700
8127;339;12;5;15;730
8128;339;12;5;16;730
8129;339;12;5;17;730
8130;339;12;5;18;720
8131;339;12;5;19;740
8132;339;12;5;20;760
8133;339;12;5;21;710
8134;339;12;5;22;690
8135;339;12;5;23;650
8136;339;12;5;24;590
8137;340;12;6;1;550
8138;340;12;6;2;550
8139;340;12;6;3;550
8140;340;12;6;4;550
8141;340;12;6;5;570
8142;340;12;6;6;580
8143;340;12;6;7;600
8144;340;12;6;8;640
8145;340;12;6;9;720
8146;340;12;6;10;720
8147;340;12;6;11;740
8148;340;12;6;12;720
8149;340;12;6;13;720
8150;340;12;6;14;700
8151;340;12;6;15;730
8152;340;12;6;16;730
8153;340;12;6;17;730
8154;340;12;6;18;720
8155;340;12;6;19;740
8156;340;12;6;20;760
8157;340;12;6;21;710
8158;340;12;6;22;690
8159;340;12;6;23;650
8160;340;12;6;24;590
8161;341;12;7;1;550
8162;341;12;7;2;550
8163;341;12;7;3;550
8164;341;12;7;4;550
8165;341;12;7;5;570
8166;341;12;7;6;580
8167;341;12;7;7;600
8168;341;12;7;8;640
8169;341;12;7;9;720
8170;341;12;7;10;720
8171;341;12;7;11;740
8172;341;12;7;12;720
8173;341;12;7;13;720
8174;341;12;7;14;700
8175;341;12;7;15;730
8176;341;12;7;16;730
8177;341;12;7;17;730
8178;341;12;7;18;720
8179;341;12;7;19;740
8180;341;12;7;20;760
8181;341;12;7;21;710
8182;341;12;7;22;690
8183;341;12;7;23;650
8184;341;12;7;24;590
8185;342;12;8;1;550
8186;342;12;8;2;550
8187;342;12;8;3;550
8188;342;12;8;4;550
8189;342;12;8;5;570
8190;342;12;8;6;580
8191;342;12;8;7;600
8192;342;12;8;8;640
8193;342;12;8;9;720
8194;342;12;8;10;720
8195;342;12;8;11;740
8196;342;12;8;12;720
8197;342;12;8;13;720
8198;342;12;8;14;700
8199;342;12;8;15;730
8200;342;12;8;16;730
8201;342;12;8;17;730
8202;342;12;8;18;720
8203;342;12;8;19;740
8204;342;12;8;20;760
8205;342;12;8;21;710
8206;342;12;8;22;690
8207;342;12;8;23;650
8208;342;12;8;24;590
8209;343;12;9;1;550
8210;343;12;9;2;550
8211;343;12;9;3;550
8212;343;12;9;4;550
8213;343;12;9;5;570
8214;343;12;9;6;580
8215;343;12;9;7;600
8216;343;12;9;8;640
8217;343;12;9;9;720
8218;343;12;9;10;720
8219;343;12;9;11;740
8220;343;12;9;12;720
8221;343;12;9;13;720
8222;343;12;9;14;700
8223;343;12;9;15;730
8224;343;12;9;16;730
8225;343;12;9;17;730
8226;343;12;9;18;720
8227;343;12;9;19;740
8228;343;12;9;20;760
8229;343;12;9;21;710
8230;343;12;9;22;690
8231;343;12;9;23;650
8232;343;12;9;24;590
8233;344;12;10;1;550
8234;344;12;10;2;550
8235;344;12;10;3;550
8236;344;12;10;4;550
8237;344;12;10;5;570
8238;344;12;10;6;580
8239;344;12;10;7;600
8240;344;12;10;8;640
8241;344;12;10;9;720
8242;344;12;10;10;720
8243;344;12;10;11;740
8244;344;12;10;12;720
8245;344;12;10;13;720
8246;344;12;10;14;700
8247;344;12;10;15;730
8248;344;12;10;16;730
8249;344;12;10;17;730
8250;344;12;10;18;720
8251;344;12;10;19;740
8252;344;12;10;20;760
8253;344;12;10;21;710
8254;344;12;10;22;690
8255;344;12;10;23;650
8256;344;12;10;24;590
8257;345;12;11;1;550
8258;345;12;11;2;550
8259;345;12;11;3;550
8260;345;12;11;4;550
8261;345;12;11;5;570
8262;345;12;11;6;580
8263;345;12;11;7;600
8264;345;12;11;8;640
8265;345;12;11;9;720
8266;345;12;11;10;720
8267;345;12;11;11;740
8268;345;12;11;12;720
8269;345;12;11;13;720
8270;345;12;11;14;700
8271;345;12;11;15;730
8272;345;12;11;16;730
8273;345;12;11;17;730
8274;345;12;11;18;720
8275;345;12;11;19;740
8276;345;12;11;20;760
8277;345;12;11;21;710
8278;345;12;11;22;690
8279;345;12;11;23;650
8280;345;12;11;24;590
8281;346;12;12;1;550
8282;346;12;12;2;550
8283;346;12;12;3;550
8284;346;12;12;4;550
8285;346;12;12;5;570
8286;346;12;12;6;580
8287;346;12;12;7;600
8288;346;12;12;8;640
8289;346;12;12;9;720
8290;346;12;12;10;720
8291;346;12;12;11;740
8292;346;12;12;12;720
8293;346;12;12;13;720
8294;346;12;12;14;700
8295;346;12;12;15;730
8296;346;12;12;16;730
8297;346;12;12;17;730
8298;346;12;12;18;720
8299;346;12;12;19;740
8300;346;12;12;20;760
8301;346;12;12;21;710
8302;346;12;12;22;690
8303;346;12;12;23;650
8304;346;12;12;24;590
8305;347;12;13;1;550
8306;347;12;13;2;550
8307;347;12;13;3;550
8308;347;12;13;4;550
8309;347;12;13;5;570
8310;347;12;13;6;580
8311;347;12;13;7;600
8312;347;12;13;8;640
8313;347;12;13;9;720
8314;347;12;13;10;720
8315;347;12;13;11;740
8316;347;12;13;12;720
8317;347;12;13;13;720
8318;347;12;13;14;700
8319;347;12;13;15;730
8320;347;12;13;16;730
8321;347;12;13;17;730
8322;347;12;13;18;720
8323;347;12;13;19;740
8324;347;12;13;20;760
8325;347;12;13;21;710
8326;347;12;13;22;690
8327;347;12;13;23;650
8328;347;12;13;24;590
8329;348;12;14;1;550
8330;348;12;14;2;550
8331;348;12;14;3;550
8332;348;12;14;4;550
8333;348;12;14;5;570
8334;348;12;14;6;580
8335;348;12;14;7;600
8336;348;12;14;8;640
8337;348;12;14;9;720
8338;348;12;14;10;720
8339;348;12;14;11;740
8340;348;12;14;12;720
8341;348;12;14;13;720
8342;348;12;14;14;700
8343;348;12;14;15;730
8344;348;12;14;16;730
8345;348;12;14;17;730
8346;348;12;14;18;720
8347;348;12;14;19;740
8348;348;12;14;20;760
8349;348;12;14;21;710
8350;348;12;14;22;690
8351;348;12;14;23;650
8352;348;12;14;24;590
8353;349;12;15;1;550
8354;349;12;15;2;550
8355;349;12;15;3;550
8356;349;12;15;4;550
8357;349;12;15;5;570
8358;349;12;15;6;580
8359;349;12;15;7;600
8360;349;12;15;8;640
8361;349;12;15;9;720
8362;349;12;15;10;720
8363;349;12;15;11;740
8364;349;12;15;12;720
8365;349;12;15;13;720
8366;349;12;15;14;700
8367;349;12;15;15;730
8368;349;12;15;16;730
8369;349;12;15;17;730
8370;349;12;15;18;720
8371;349;12;15;19;740
8372;349;12;15;20;760
8373;349;12;15;21;710
8374;349;12;15;22;690
8375;349;12;15;23;650
8376;349;12;15;24;590
8377;350;12;16;1;550
8378;350;12;16;2;550
8379;350;12;16;3;550
8380;350;12;16;4;550
8381;350;12;16;5;570
8382;350;12;16;6;580
8383;350;12;16;7;600
8384;350;12;16;8;640
8385;350;12;16;9;720
8386;350;12;16;10;720
8387;350;12;16;11;740
8388;350;12;16;12;720
8389;350;12;16;13;720
8390;350;12;16;14;700
8391;350;12;16;15;730
8392;350;12;16;16;730
8393;350;12;16;17;730
8394;350;12;16;18;720
8395;350;12;16;19;740
8396;350;12;16;20;760
8397;350;12;16;21;710
8398;350;12;16;22;690
8399;350;12;16;23;650
8400;350;12;16;24;590
8401;351;12;17;1;550
8402;351;12;17;2;550
8403;351;12;17;3;550
8404;351;12;17;4;550
8405;351;12;17;5;570
8406;351;12;17;6;580
8407;351;12;17;7;600
8408;351;12;17;8;640
8409;351;12;17;9;720
8410;351;12;17;10;720
8411;351;12;17;11;740
8412;351;12;17;12;720
8413;351;12;17;13;720
8414;351;12;17;14;700
8415;351;12;17;15;730
8416;351;12;17;16;730
8417;351;12;17;17;730
8418;351;12;17;18;720
8419;351;12;17;19;740
8420;351;12;17;20;760
8421;351;12;17;21;710
8422;351;12;17;22;690
8423;351;12;17;23;650
8424;351;12;17;24;590
8425;352;12;18;1;550
8426;352;12;18;2;550
8427;352;12;18;3;550
8428;352;12;18;4;550
8429;352;12;18;5;570
8430;352;12;18;6;580
8431;352;12;18;7;600
8432;352;12;18;8;640
8433;352;12;18;9;720
8434;352;12;18;10;720
8435;352;12;18;11;740
8436;352;12;18;12;720
8437;352;12;18;13;720
8438;352;12;18;14;700
8439;352;12;18;15;730
8440;352;12;18;16;730
8441;352;12;18;17;730
8442;352;12;18;18;720
8443;352;12;18;19;740
8444;352;12;18;20;760
8445;352;12;18;21;710
8446;352;12;18;22;690
8447;352;12;18;23;650
8448;352;12;18;24;590
8449;353;12;19;1;550
8450;353;12;19;2;550
8451;353;12;19;3;550
8452;353;12;19;4;550
8453;353;12;19;5;570
8454;353;12;19;6;580
8455;353;12;19;7;600
8456;353;12;19;8;640
8457;353;12;19;9;720
8458;353;12;19;10;720
8459;353;12;19;11;740
8460;353;12;19;12;720
8461;353;12;19;13;720
8462;353;12;19;14;700
8463;353;12;19;15;730
8464;353;12;19;16;730
8465;353;12;19;17;730
8466;353;12;19;18;720
8467;353;12;19;19;740
8468;353;12;19;20;760
8469;353;12;19;21;710
8470;353;12;19;22;690
8471;353;12;19;23;650
8472;353;12;19;24;590
8473;354;12;20;1;550
8474;354;12;20;2;550
8475;354;12;20;3;550
8476;354;12;20;4;550
8477;354;12;20;5;570
8478;354;12;20;6;580
8479;354;12;20;7;600
8480;354;12;20;8;640
8481;354;12;20;9;720
8482;354;12;20;10;720
8483;354;12;20;11;740
8484;354;12;20;12;720
8485;354;12;20;13;720
8486;354;12;20;14;700
8487;354;12;20;15;730
8488;354;12;20;16;730
8489;354;12;20;17;730
8490;354;12;20;18;720
8491;354;12;20;19;740
8492;354;12;20;20;760
8493;354;12;20;21;710
8494;354;12;20;22;690
8495;354;12;20;23;650
8496;354;12;20;24;590
8497;355;12;21;1;550
8498;355;12;21;2;550
8499;355;12;21;3;550
8500;355;12;21;4;550
8501;355;12;21;5;570
8502;355;12;21;6;580
8503;355;12;21;7;600
8504;355;12;21;8;640
8505;355;12;21;9;720
8506;355;12;21;10;720
8507;355;12;21;11;740
8508;355;12;21;12;720
8509;355;12;21;13;720
8510;355;12;21;14;700
8511;355;12;21;15;730
8512;355;12;21;16;730
8513;355;12;21;17;730
8514;355;12;21;18;720
8515;355;12;21;19;740
8516;355;12;21;20;760
8517;355;12;21;21;710
8518;355;12;21;22;690
8519;355;12;21;23;650
8520;355;12;21;24;590
8521;356;12;22;1;550
8522;356;12;22;2;550
8523;356;12;22;3;550
8524;356;12;22;4;550
8525;356;12;22;5;570
8526;356;12;22;6;580
8527;356;12;22;7;600
8528;356;12;22;8;640
8529;356;12;22;9;720
8530;356;12;22;10;720
8531;356;12;22;11;740
8532;356;12;22;12;720
8533;356;12;22;13;720
8534;356;12;22;14;700
8535;356;12;22;15;730
8536;356;12;22;16;730
8537;356;12;22;17;730
8538;356;12;22;18;720
8539;356;12;22;19;740
8540;356;12;22;20;760
8541;356;12;22;21;710
8542;356;12;22;22;690
8543;356;12;22;23;650
8544;356;12;22;24;590
8545;357;12;23;1;550
8546;357;12;23;2;550
8547;357;12;23;3;550
8548;357;12;23;4;550
8549;357;12;23;5;570
8550;357;12;23;6;580
8551;357;12;23;7;600
8552;357;12;23;8;640
8553;357;12;23;9;720
8554;357;12;23;10;720
8555;357;12;23;11;740
8556;357;12;23;12;720
8557;357;12;23;13;720
8558;357;12;23;14;700
8559;357;12;23;15;730
8560;357;12;23;16;730
8561;357;12;23;17;730
8562;357;12;23;18;720
8563;357;12;23;19;740
8564;357;12;23;20;760
8565;357;12;23;21;710
8566;357;12;23;22;690
8567;357;12;23;23;650
8568;357;12;23;24;590
8569;358;12;24;1;550
8570;358;12;24;2;550
8571;358;12;24;3;550
8572;358;12;24;4;550
8573;358;12;24;5;570
8574;358;12;24;6;580
8575;358;12;24;7;600
8576;358;12;24;8;640
8577;358;12;24;9;720
8578;358;12;24;10;720
8579;358;12;24;11;740
8580;358;12;24;12;720
8581;358;12;24;13;720
8582;358;12;24;14;700
8583;358;12;24;15;730
8584;358;12;24;16;730
8585;358;12;24;17;730
8586;358;12;24;18;720
8587;358;12;24;19;740
8588;358;12;24;20;760
8589;358;12;24;21;710
8590;358;12;24;22;690
8591;358;12;24;23;650
8592;358;12;24;24;590
8593;359;12;25;1;550
8594;359;12;25;2;550
8595;359;12;25;3;550
8596;359;12;25;4;550
8597;359;12;25;5;570
8598;359;12;25;6;580
8599;359;12;25;7;600
8600;359;12;25;8;640
8601;359;12;25;9;720
8602;359;12;25;10;720
8603;359;12;25;11;740
8604;359;12;25;12;720
8605;359;12;25;13;720
8606;359;12;25;14;700
8607;359;12;25;15;730
8608;359;12;25;16;730
8609;359;12;25;17;730
8610;359;12;25;18;720
8611;359;12;25;19;740
8612;359;12;25;20;760
8613;359;12;25;21;710
8614;359;12;25;22;690
8615;359;12;25;23;650
8616;359;12;25;24;590
8617;360;12;26;1;550
8618;360;12;26;2;550
8619;360;12;26;3;550
8620;360;12;26;4;550
8621;360;12;26;5;570
8622;360;12;26;6;580
8623;360;12;26;7;600
8624;360;12;26;8;640
8625;360;12;26;9;720
8626;360;12;26;10;720
8627;360;12;26;11;740
8628;360;12;26;12;720
8629;360;12;26;13;720
8630;360;12;26;14;700
8631;360;12;26;15;730
8632;360;12;26;16;730
8633;360;12;26;17;730
8634;360;12;26;18;720
8635;360;12;26;19;740
8636;360;12;26;20;760
8637;360;12;26;21;710
8638;360;12;26;22;690
8639;360;12;26;23;650
8640;360;12;26;24;590
8641;361;12;27;1;550
8642;361;12;27;2;550
8643;361;12;27;3;550
8644;361;12;27;4;550
8645;361;12;27;5;570
8646;361;12;27;6;580
8647;361;12;27;7;600
8648;361;12;27;8;640
8649;361;12;27;9;720
8650;361;12;27;10;720
8651;361;12;27;11;740
8652;361;12;27;12;720
8653;361;12;27;13;720
8654;361;12;27;14;700
8655;361;12;27;15;730
8656;361;12;27;16;730
8657;361;12;27;17;730
8658;361;12;27;18;720
8659;361;12;27;19;740
8660;361;12;27;20;760
8661;361;12;27;21;710
8662;361;12;27;22;690
8663;361;12;27;23;650
8664;361;12;27;24;590
8665;362;12;28;1;550
8666;362;12;28;2;550
8667;362;12;28;3;550
8668;362;12;28;4;550
8669;362;12;28;5;570
