HOY,DOY,Month,Day,Hour,Tambient
5987,250,9,7,11,5.706
5988,250,9,7,12,5.484
5989,250,9,7,13,5.311
5990,250,9,7,14,5.101
5991,250,9,7,15,4.835
5992,250,9,7,16,4.653
5993,250,9,7,17,4.480
5994,250,9,7,18,4.161
5995,250,9,7,19,3.824
5996,250,9,7,20,3.345
5997,250,9,7,21,2.792
5998,250,9,7,22,2.373
5999,250,9,7,23,2.415
6000,250,9,7,24,2.730
6001,251,9,8,1,3.422
6002,251,9,8,2,4.515
6003,251,9,8,3,5.811
6004,251,9,8,4,6.886
6005,251,9,8,5,7.300
6006,251,9,8,6,7.550
6007,251,9,8,7,7.544
6008,251,9,8,8,7.267
6009,251,9,8,9,6.497
6010,251,9,8,10,5.384
6011,251,9,8,11,3.826
6012,251,9,8,12,2.018
6013,251,9,8,13,0.672
6014,251,9,8,14,-0.065
6015,251,9,8,15,-0.608
6016,251,9,8,16,-0.910
6017,251,9,8,17,-1.233
6018,251,9,8,18,-1.469
6019,251,9,8,19,-0.791
6020,251,9,8,20,-0.126
6021,251,9,8,21,-0.255
6022,251,9,8,22,0.354
6023,251,9,8,23,1.550
6024,251,9,8,24,3.399
6025,252,9,9,1,5.485
6026,252,9,9,2,7.404
6027,252,9,9,3,9.350
6028,252,9,9,4,11.010
6029,252,9,9,5,12.123
6030,252,9,9,6,12.131
6031,252,9,9,7,11.472
6032,252,9,9,8,10.521
6033,252,9,9,9,9.242
6034,252,9,9,10,7.046
6035,252,9,9,11,5.265
6036,252,9,9,12,4.311
6037,252,9,9,13,3.661
6038,252,9,9,14,3.122
6039,252,9,9,15,2.975
6040,252,9,9,16,3.088
6041,252,9,9,17,3.461
6042,252,9,9,18,3.318
6043,252,9,9,19,2.847
6044,252,9,9,20,2.414
6045,252,9,9,21,2.399
6046,252,9,9,22,3.505
6047,252,9,9,23,4.435
6048,252,9,9,24,5.402
6049,253,9,10,1,6.520
6050,253,9,10,2,7.515
6051,253,9,10,3,8.168
6052,253,9,10,4,8.288
6053,253,9,10,5,7.919
6054,253,9,10,6,7.476
6055,253,9,10,7,6.866
6056,253,9,10,8,6.181
6057,253,9,10,9,5.205
6058,253,9,10,10,2.826
6059,253,9,10,11,0.820
6060,253,9,10,12,-0.150
6061,253,9,10,13,-0.818
6062,253,9,10,14,-1.431
6063,253,9,10,15,-1.990
6064,253,9,10,16,-2.476
6065,253,9,10,17,-2.914
6066,253,9,10,18,-2.592
6067,253,9,10,19,-1.598
6068,253,9,10,20,-1.015
6069,253,9,10,21,-0.773
6070,253,9,10,22,-0.167
6071,253,9,10,23,0.922
6072,253,9,10,24,2.738
6073,254,9,11,1,5.090
6074,254,9,11,2,7.186
6075,254,9,11,3,8.833
6076,254,9,11,4,9.933
6077,254,9,11,5,10.450
6078,254,9,11,6,10.719
6079,254,9,11,7,10.535
6080,254,9,11,8,9.559
6081,254,9,11,9,7.781
6082,254,9,11,10,6.479
6083,254,9,11,11,6.172
6084,254,9,11,12,6.052
6085,254,9,11,13,5.640
6086,254,9,11,14,5.076
6087,254,9,11,15,4.447
6088,254,9,11,16,3.889
6089,254,9,11,17,3.475
6090,254,9,11,18,3.184
6091,254,9,11,19,2.892
6092,254,9,11,20,2.769
6093,254,9,11,21,2.843
6094,254,9,11,22,3.791
6095,254,9,11,23,4.814
6096,254,9,11,24,6.094
6097,255,9,12,1,7.954
6098,255,9,12,2,10.019
6099,255,9,12,3,11.900
6100,255,9,12,4,13.228
6101,255,9,12,5,13.767
6102,255,9,12,6,13.871
6103,255,9,12,7,13.519
6104,255,9,12,8,12.564
6105,255,9,12,9,10.254
6106,255,9,12,10,7.657
6107,255,9,12,11,6.140
6108,255,9,12,12,5.328
6109,255,9,12,13,4.767
6110,255,9,12,14,4.463
6111,255,9,12,15,4.218
6112,255,9,12,16,3.835
6113,255,9,12,17,3.486
6114,255,9,12,18,3.201
6115,255,9,12,19,3.239
6116,255,9,12,20,3.615
6117,255,9,12,21,3.536
6118,255,9,12,22,3.576
6119,255,9,12,23,4.151
6120,255,9,12,24,4.969
6121,256,9,13,1,5.977
6122,256,9,13,2,7.249
6123,256,9,13,3,8.542
6124,256,9,13,4,9.191
6125,256,9,13,5,9.253
6126,256,9,13,6,9.234
6127,256,9,13,7,9.362
6128,256,9,13,8,8.852
6129,256,9,13,9,7.697
6130,256,9,13,10,6.707
6131,256,9,13,11,6.292
6132,256,9,13,12,5.772
6133,256,9,13,13,5.269
6134,256,9,13,14,4.942
6135,256,9,13,15,4.663
6136,256,9,13,16,4.700
6137,256,9,13,17,4.657
6138,256,9,13,18,4.462
6139,256,9,13,19,4.589
6140,256,9,13,20,4.903
6141,256,9,13,21,4.878
6142,256,9,13,22,4.884
6143,256,9,13,23,4.899
6144,256,9,13,24,5.331
6145,257,9,14,1,6.565
6146,257,9,14,2,7.974
6147,257,9,14,3,9.079
6148,257,9,14,4,9.397
6149,257,9,14,5,9.272
6150,257,9,14,6,8.899
6151,257,9,14,7,8.118
6152,257,9,14,8,7.218
6153,257,9,14,9,6.216
6154,257,9,14,10,4.635
6155,257,9,14,11,3.260
6156,257,9,14,12,2.181
6157,257,9,14,13,1.596
6158,257,9,14,14,1.293
6159,257,9,14,15,0.849
6160,257,9,14,16,0.556
6161,257,9,14,17,0.520
6162,257,9,14,18,0.241
6163,257,9,14,19,-0.166
6164,257,9,14,20,-0.596
6165,257,9,14,21,-0.872
6166,257,9,14,22,-0.306
6167,257,9,14,23,0.875
6168,257,9,14,24,2.351
6169,258,9,15,1,3.746
6170,258,9,15,2,4.764
6171,258,9,15,3,5.511
6172,258,9,15,4,5.812
6173,258,9,15,5,5.737
6174,258,9,15,6,5.554
6175,258,9,15,7,5.135
6176,258,9,15,8,4.381
6177,258,9,15,9,2.812
6178,258,9,15,10,0.974
6179,258,9,15,11,0.244
6180,258,9,15,12,-0.211
6181,258,9,15,13,-0.765
6182,258,9,15,14,-0.982
6183,258,9,15,15,-0.901
6184,258,9,15,16,-0.972
6185,258,9,15,17,-1.522
6186,258,9,15,18,-1.950
6187,258,9,15,19,-1.948
6188,258,9,15,20,-1.749
6189,258,9,15,21,-1.687
6190,258,9,15,22,-1.142
6191,258,9,15,23,-0.316
6192,258,9,15,24,0.582
6193,259,9,16,1,1.504
6194,259,9,16,2,2.314
6195,259,9,16,3,2.986
6196,259,9,16,4,3.369
6197,259,9,16,5,3.746
6198,259,9,16,6,4.169
6199,259,9,16,7,4.349
6200,259,9,16,8,4.051
6201,259,9,16,9,3.165
6202,259,9,16,10,2.046
6203,259,9,16,11,1.110
6204,259,9,16,12,0.449
6205,259,9,16,13,0.082
6206,259,9,16,14,-0.076
6207,259,9,16,15,-0.204
6208,259,9,16,16,-0.622
6209,259,9,16,17,-0.810
6210,259,9,16,18,-0.904
6211,259,9,16,19,-1.296
6212,259,9,16,20,-1.528
6213,259,9,16,21,-1.062
6214,259,9,16,22,-0.617
6215,259,9,16,23,0.043
6216,259,9,16,24,1.179
6217,260,9,17,1,2.469
6218,260,9,17,2,3.658
6219,260,9,17,3,5.026
6220,260,9,17,4,6.040
6221,260,9,17,5,6.833
6222,260,9,17,6,7.191
6223,260,9,17,7,7.158
6224,260,9,17,8,6.457
6225,260,9,17,9,5.010
6226,260,9,17,10,3.801
6227,260,9,17,11,3.071
6228,260,9,17,12,2.464
6229,260,9,17,13,2.122
6230,260,9,17,14,1.879
6231,260,9,17,15,1.733
6232,260,9,17,16,1.719
6233,260,9,17,17,1.679
6234,260,9,17,18,1.480
6235,260,9,17,19,1.237
6236,260,9,17,20,0.994
6237,260,9,17,21,0.693
6238,260,9,17,22,0.499
6239,260,9,17,23,0.560
6240,260,9,17,24,1.041
6241,261,9,18,1,1.834
6242,261,9,18,2,2.912
6243,261,9,18,3,4.340
6244,261,9,18,4,5.646
6245,261,9,18,5,6.561
6246,261,9,18,6,7.117
6247,261,9,18,7,7.065
6248,261,9,18,8,6.514
6249,261,9,18,9,4.846
6250,261,9,18,10,3.333
6251,261,9,18,11,2.738
6252,261,9,18,12,2.344
6253,261,9,18,13,1.994
6254,261,9,18,14,1.889
6255,261,9,18,15,1.898
6256,261,9,18,16,1.723
6257,261,9,18,17,1.542
6258,261,9,18,18,1.461
6259,261,9,18,19,1.480
6260,261,9,18,20,1.449
6261,261,9,18,21,1.363
6262,261,9,18,22,1.528
6263,261,9,18,23,2.038
6264,261,9,18,24,2.813
6265,262,9,19,1,3.979
6266,262,9,19,2,5.370
6267,262,9,19,3,6.801
6268,262,9,19,4,7.677
6269,262,9,19,5,7.818
6270,262,9,19,6,7.459
6271,262,9,19,7,6.742
6272,262,9,19,8,5.934
6273,262,9,19,9,3.418
6274,262,9,19,10,0.819
6275,262,9,19,11,0.122
6276,262,9,19,12,-0.256
6277,262,9,19,13,-0.193
6278,262,9,19,14,-0.122
6279,262,9,19,15,-0.399
6280,262,9,19,16,-0.762
6281,262,9,19,17,-0.855
6282,262,9,19,18,-0.958
6283,262,9,19,19,-1.257
6284,262,9,19,20,-1.603
6285,262,9,19,21,-1.998
6286,262,9,19,22,-1.765
6287,262,9,19,23,0.226
6288,262,9,19,24,1.523
6289,263,9,20,1,3.429
6290,263,9,20,2,5.204
6291,263,9,20,3,6.734
6292,263,9,20,4,7.459
6293,263,9,20,5,7.683
6294,263,9,20,6,7.680
6295,263,9,20,7,7.274
6296,263,9,20,8,6.026
6297,263,9,20,9,4.222
6298,263,9,20,10,2.847
6299,263,9,20,11,2.129
6300,263,9,20,12,1.603
6301,263,9,20,13,1.253
6302,263,9,20,14,0.973
6303,263,9,20,15,0.619
6304,263,9,20,16,0.145
6305,263,9,20,17,-0.266
6306,263,9,20,18,-0.621
6307,263,9,20,19,-1.008
6308,263,9,20,20,-0.869
6309,263,9,20,21,-0.616
6310,263,9,20,22,-0.406
6311,263,9,20,23,0.077
6312,263,9,20,24,0.929
6313,264,9,21,1,2.051
6314,264,9,21,2,3.238
6315,264,9,21,3,4.413
6316,264,9,21,4,5.458
6317,264,9,21,5,6.178
6318,264,9,21,6,6.461
6319,264,9,21,7,6.283
